nr,company_name,location_hq,region,usstate,country,continent,total_layoffs,announced_date,pct_laid_off,company_size_before_layoffs,company_size_after_layoffs,industry,funding_stage,funds_raised_m,year,latitude,longitude,month,quarter,severity
1210,Cornershop,Santiago,other,non,Chile,South America,250.0,2023-05-11,11.0,2273.0,2023.0,Food,Acquired,31.0,2023,-33.4377756,-70.6504502,5,2023Q2,Moderate (5-15%)
1211,Happay,Bengaluru,other,Karnataka,India,Asia,160.0,2023-05-12,35.0,457.0,297.0,Finance,Acquired,21.0,2023,12.98815675,77.62260004,5,2023Q2,Severe (30%+)
1212,Nuro,Mountain View,San Francisco Bay Area,California,USA,North America,340.0,2023-05-12,30.0,1133.0,793.0,Transportation,Series D,2100.0,2023,37.3893889,-122.0832101,5,2023Q2,Severe (30%+)
1213,Lemonade,New York City,other,New York,USA,North America,45.0,2023-05-16,3.0,1500.0,1455.0,Finance,Post-IPO,481.0,2023,40.7127281,-74.0060152,5,2023Q2,Minor (<5%)
1214,Zepz,London,other,England,UK,Europe,420.0,2023-05-16,26.0,1615.0,1195.0,Finance,Series E,700.0,2023,51.4893335,-0.144055085,5,2023Q2,Major (15-30%)
1215,Stash,New York City,other,New York,USA,North America,40.0,2023-05-17,10.0,400.0,360.0,Finance,Unknown,480.0,2023,40.7127281,-74.0060152,5,2023Q2,Moderate (5-15%)
1216,Pie Insurance,Washington DC,other,District of Columbia,USA,North America,63.0,2023-05-18,14.0,450.0,387.0,Finance,Series D,621.0,2023,38.8950368,-77.0365427,5,2023Q2,Moderate (5-15%)
1217,Flink,Berlin,other,Berlin,Germany,Europe,100.0,2023-05-24,16.0,625.0,525.0,Food,Series B,1000.0,2023,52.5170365,13.3888599,5,2023Q2,Major (15-30%)
1218,Guild,Denver,other,Colorado,USA,North America,172.0,2023-05-24,12.0,1433.0,1261.0,Education,Series F,643.0,2023,39.7392364,-104.984862,5,2023Q2,Moderate (5-15%)
1219,Western Digital,Kfar Saba,other,non,Israel,Asia,60.0,2023-05-24,7.0,857.0,797.0,Hardware,Post-IPO,900.0,2023,32.18023485,34.9180542,5,2023Q2,Moderate (5-15%)
1220,Airmeet,Bengaluru,other,Karnataka,India,Asia,75.0,2023-05-25,30.0,250.0,175.0,Marketing,Series B,50.0,2023,12.98815675,77.62260004,5,2023Q2,Severe (30%+)
1221,Project44,Chicago,other,Illinois,USA,North America,130.0,2023-05-26,10.0,1300.0,1170.0,Logistics,Unknown,817.0,2023,41.8755616,-87.6244212,5,2023Q2,Moderate (5-15%)
1222,Evolve,Denver,other,Colorado,USA,North America,164.0,2023-05-29,14.0,1171.0,1007.0,Travel,Series F,224.0,2023,39.7392364,-104.984862,5,2023Q2,Moderate (5-15%)
1223,Taxfix,Berlin,other,Berlin,Germany,Europe,120.0,2023-05-30,20.0,600.0,480.0,Finance,Series D,330.0,2023,52.5170365,13.3888599,5,2023Q2,Major (15-30%)
1224,Away,New York City,other,New York,USA,North America,22.0,2023-05-31,8.0,275.0,253.0,Retail,Series D,181.0,2023,40.7127281,-74.0060152,5,2023Q2,Moderate (5-15%)
1225,Mux,San Francisco,San Francisco Bay Area,California,USA,North America,40.0,2023-05-31,30.0,133.0,93.0,Infrastructure,Series D,173.0,2023,37.7792588,-122.4193286,5,2023Q2,Severe (30%+)
1226,Vendr,Boston,other,Massachusetts,USA,North America,100.0,2023-05-31,25.0,400.0,300.0,Other,Series B,216.0,2023,42.3554334,-71.060511,5,2023Q2,Major (15-30%)
1227,Zendesk,San Francisco,San Francisco Bay Area,California,USA,North America,320.0,2023-05-31,8.0,4000.0,3680.0,Support,Acquired,85.0,2023,37.7792588,-122.4193286,5,2023Q2,Moderate (5-15%)
1228,ZipRecruiter,Los Angeles,other,California,USA,North America,270.0,2023-05-31,20.0,1350.0,1080.0,HR,Post-IPO,769.0,2023,34.0536909,-118.242766,5,2023Q2,Major (15-30%)
1229,Outbrain,New York City,other,New York,USA,North America,90.0,2023-06-01,10.0,900.0,810.0,Marketing,Post-IPO,394.0,2023,40.7127281,-74.0060152,6,2023Q2,Moderate (5-15%)
1230,ZoomInfo,Vancouver,Cascadia,British Columbia,Canada,North America,120.0,2023-06-02,3.0,4000.0,3880.0,Sales,Post-IPO,7.0,2023,49.2608724,-123.113952,6,2023Q2,Minor (<5%)
1231,Spotify,Stockholm,other,non,Sweden,Europe,200.0,2023-06-05,2.0,9400.0,9200.0,Media,Post-IPO,2100.0,2023,59.3251172,18.0710935,6,2023Q2,Minor (<5%)
1232,Dragos,Baltimore,other,Maryland,USA,North America,50.0,2023-06-06,9.0,556.0,506.0,Security,Series D,364.0,2023,39.2908816,-76.610759,6,2023Q2,Moderate (5-15%)
1233,Edgio,Phoenix,other,Arizona,USA,North America,134.0,2023-06-06,12.0,1117.0,983.0,Infrastructure,Post-IPO,462.0,2023,33.4484367,-112.074141,6,2023Q2,Moderate (5-15%)
1234,Linktree,Melbourne,other,Victoria,Australia,Oceana,60.0,2023-06-06,27.0,222.0,162.0,Consumer,Unknown,165.0,2023,-37.8142454,144.9631732,6,2023Q2,Major (15-30%)
1235,Reddit,San Francisco,San Francisco Bay Area,California,USA,North America,90.0,2023-06-06,5.0,1800.0,1710.0,Consumer,Series F,1300.0,2023,37.7792588,-122.4193286,6,2023Q2,Moderate (5-15%)
1236,Cityblock Health,New York City,other,New York,USA,North America,155.0,2023-06-08,12.0,1292.0,1137.0,Healthcare,Series D,891.0,2023,40.7127281,-74.0060152,6,2023Q2,Moderate (5-15%)
1237,Highspot,Seattle,Cascadia,Washington,USA,North America,140.0,2023-06-08,15.0,933.0,793.0,Sales,Series F,644.0,2023,47.6038321,-122.330062,6,2023Q2,Major (15-30%)
1238,23andMe,San Francisco,San Francisco Bay Area,California,USA,North America,75.0,2023-06-09,9.0,833.0,758.0,Healthcare,Post-IPO,1100.0,2023,37.7792588,-122.4193286,6,2023Q2,Moderate (5-15%)
1239,Expel,Washington DC,other,District of Columbia,USA,North America,60.0,2023-06-09,10.0,600.0,540.0,Security,Series E,288.0,2023,38.8950368,-77.0365427,6,2023Q2,Moderate (5-15%)
1240,Trybe,Sao Paulo,other,State of São Paulo,Brazil,South America,128.0,2023-06-09,35.0,366.0,238.0,Education,Series B,40.0,2023,-23.5506507,-46.6333824,6,2023Q2,Severe (30%+)
1241,TaxBit,San Francisco,San Francisco Bay Area,California,USA,North America,80.0,2023-06-11,40.0,200.0,120.0,Crypto,Unknown,253.0,2023,37.7792588,-122.4193286,6,2023Q2,Severe (30%+)
1242,Chegg,Santa Clara,San Francisco Bay Area,California,USA,North America,80.0,2023-06-12,4.0,2000.0,1920.0,Education,Post-IPO,227.0,2023,37.354107,-121.955238,6,2023Q2,Minor (<5%)
1243,GoCardless,London,other,England,UK,Europe,150.0,2023-06-12,17.0,882.0,732.0,Finance,Series G,529.0,2023,51.4893335,-0.144055085,6,2023Q2,Major (15-30%)
1244,Grubhub,San Francisco,San Francisco Bay Area,California,USA,North America,400.0,2023-06-12,15.0,2667.0,2267.0,Food,Acquired,284.0,2023,37.7792588,-122.4193286,6,2023Q2,Major (15-30%)
1245,Pendo,Raleigh,other,North Carolina,USA,North America,100.0,2023-06-12,12.0,833.0,733.0,Product,Series F,469.0,2023,35.7803977,-78.6390989,6,2023Q2,Moderate (5-15%)
1246,Bitwise,Fresno,other,California,USA,North America,900.0,2023-06-14,100.0,900.0,0.0,Crypto,Series B,84.0,2023,36.7394421,-119.78483,6,2023Q2,Severe (30%+)
1247,Olo,New York City,other,New York,USA,North America,81.0,2023-06-14,11.0,736.0,655.0,Food,Post-IPO,184.0,2023,40.7127281,-74.0060152,6,2023Q2,Moderate (5-15%)
1248,Sonos,New York City,other,New York,USA,North America,130.0,2023-06-14,7.0,1857.0,1727.0,Consumer,Post-IPO,455.0,2023,40.7127281,-74.0060152,6,2023Q2,Moderate (5-15%)
1249,TrueCar,Los Angeles,other,California,USA,North America,102.0,2023-06-14,24.0,425.0,323.0,Transportation,Post-IPO,340.0,2023,34.0536909,-118.242766,6,2023Q2,Major (15-30%)
1250,CareRev,Los Angeles,other,California,USA,North America,100.0,2023-06-15,33.0,303.0,203.0,Healthcare,Series A,51.0,2023,34.0536909,-118.242766,6,2023Q2,Severe (30%+)
1251,FrontRow,Bengaluru,other,Karnataka,India,Asia,39.0,2023-06-15,90.0,43.0,4.0,Education,Series A,17.0,2023,12.98815675,77.62260004,6,2023Q2,Severe (30%+)
1252,Pilot,San Francisco,San Francisco Bay Area,California,USA,North America,45.0,2023-06-16,13.0,346.0,301.0,Finance,Unknown,116.0,2023,37.7792588,-122.4193286,6,2023Q2,Moderate (5-15%)
1253,Mojocare,Bengaluru,other,Karnataka,India,Asia,170.0,2023-06-17,80.0,213.0,43.0,Healthcare,Series A,24.0,2023,12.98815675,77.62260004,6,2023Q2,Severe (30%+)
1254,Chingari,Bengaluru,other,Karnataka,India,Asia,48.0,2023-06-19,20.0,240.0,192.0,Media,Unknown,88.0,2023,12.98815675,77.62260004,6,2023Q2,Major (15-30%)
1255,Grab,Singapore,other,non,Singapore,Asia,1000.0,2023-06-20,11.0,9091.0,8091.0,Transportation,Post-IPO,16500.0,2023,1.2899175,103.8519072,6,2023Q2,Moderate (5-15%)
1256,Ritual,Toronto,other,Ontario,Canada,North America,38.0,2023-06-21,40.0,95.0,57.0,Food,Series C,134.0,2023,43.6534817,-79.3839347,6,2023Q2,Severe (30%+)
1257,Uber,San Francisco,San Francisco Bay Area,California,USA,North America,200.0,2023-06-21,100.0,20077.0,19877.0,Transportation,Post-IPO,25200.0,2023,37.7792588,-122.4193286,6,2023Q2,Severe (30%+)
1258,Convoy,Seattle,Cascadia,Washington,USA,North America,30.0,2023-06-26,5.0,600.0,570.0,Logistics,Series E,1100.0,2023,47.6038321,-122.330062,6,2023Q2,Moderate (5-15%)
1259,Robinhood,Menlo Park,San Francisco Bay Area,California,USA,North America,150.0,2023-06-26,7.0,2143.0,1993.0,Finance,Post-IPO,5600.0,2023,37.4519671,-122.177992,6,2023Q2,Moderate (5-15%)
1260,New Relic,San Francisco,San Francisco Bay Area,California,USA,North America,255.0,2023-06-27,10.0,2550.0,2295.0,Infrastructure,Post-IPO,214.0,2023,37.7792588,-122.4193286,6,2023Q2,Moderate (5-15%)
1261,ClickUp,San Diego,other,California,USA,North America,90.0,2023-06-28,10.0,900.0,810.0,Other,Series C,537.0,2023,32.7174202,-117.162772,6,2023Q2,Moderate (5-15%)
1262,Plex,Campbell,San Francisco Bay Area,California,USA,North America,37.0,2023-06-28,20.0,185.0,148.0,Media,Unknown,81.0,2023,37.287167,-121.949959,6,2023Q2,Major (15-30%)
1263,Artsy,New York City,other,New York,USA,North America,35.0,2023-06-29,15.0,233.0,198.0,Retail,Series D,100.0,2023,40.7127281,-74.0060152,6,2023Q2,Major (15-30%)
1264,Headspace,Los Angeles,other,California,USA,North America,181.0,2023-06-29,15.0,1207.0,1026.0,Healthcare,Unknown,216.0,2023,34.0536909,-118.242766,6,2023Q2,Major (15-30%)
1265,Torii,Ra'anana,other,non,Israel,Asia,28.0,2023-06-29,30.0,93.0,65.0,Other,Series B,65.0,2023,32.1860244,34.8678359,6,2023Q2,Severe (30%+)
1266,Zip,Sydney,other,New South Wales,Australia,Oceana,300.0,2023-07-02,20.0,1500.0,1200.0,Finance,Post-IPO,896.0,2023,-33.8698439,151.2082848,7,2023Q3,Major (15-30%)
1267,Highsnobiety,Berlin,other,Berlin,Germany,Europe,24.0,2023-07-03,10.0,240.0,216.0,Media,Acquired,8.0,2023,52.5170365,13.3888599,7,2023Q3,Moderate (5-15%)
1268,FNZ,London,other,England,UK,Europe,1000.0,2023-07-06,15.0,6667.0,5667.0,Finance,Private Equity,,2023,51.4893335,-0.144055085,7,2023Q3,Major (15-30%)
1269,Perfect Day,Berkeley,San Francisco Bay Area,California,USA,North America,134.0,2023-07-06,15.0,893.0,759.0,Food,Series D,711.0,2023,37.8708393,-122.272863,7,2023Q3,Major (15-30%)
1270,TytoCare,New York City,other,New York,USA,North America,20.0,2023-07-06,10.0,200.0,180.0,Healthcare,Series D,156.0,2023,40.7127281,-74.0060152,7,2023Q3,Moderate (5-15%)
1271,FrontRow,Bengaluru,other,Karnataka,India,Asia,4.0,2023-07-10,100.0,4.0,0.0,Education,Series A,17.0,2023,12.98815675,77.62260004,7,2023Q3,Severe (30%+)
1272,Matterport,Sunnyvale,San Francisco Bay Area,California,USA,North America,170.0,2023-07-11,30.0,567.0,397.0,Data,Post-IPO,409.0,2023,37.3688301,-122.036349,7,2023Q3,Severe (30%+)
1273,Sisense,New York City,other,New York,USA,North America,100.0,2023-07-11,15.0,667.0,567.0,Data,Series F,274.0,2023,40.7127281,-74.0060152,7,2023Q3,Major (15-30%)
1274,WayCool,Chennai,other,Tamil Nadu,India,Asia,300.0,2023-07-11,12.0,2500.0,2200.0,Food,Unknown,363.0,2023,13.0836939,80.270186,7,2023Q3,Moderate (5-15%)
1275,DeepVerge,Dublin,other,non,Ireland,Europe,50.0,2023-07-12,100.0,50.0,0.0,Healthcare,Post-IPO,20.0,2023,53.3493795,-6.2605593,7,2023Q3,Severe (30%+)
1276,Freightos,Miami,other,Florida,USA,North America,50.0,2023-07-12,13.0,385.0,335.0,Logistics,Post-IPO,118.0,2023,25.7741728,-80.19362,7,2023Q3,Moderate (5-15%)
1277,AudioCodes,Tel Aviv,other,non,Israel,Asia,80.0,2023-07-13,6.0,1333.0,1253.0,Other,Post-IPO,91.0,2023,32.0852997,34.7818064,7,2023Q3,Moderate (5-15%)
1278,Deepwatch,Tampa Bay,other,Florida,USA,North America,30.0,2023-07-13,7.0,429.0,399.0,Security,Series C,256.0,2023,27.6886419,-82.5723193,7,2023Q3,Moderate (5-15%)
1279,PayScale,Seattle,Cascadia,Washington,USA,North America,14.0,2023-07-14,2.0,700.0,686.0,HR,Acquired,33.0,2023,47.6038321,-122.330062,7,2023Q3,Minor (<5%)
1280,Sarcos,Salt Lake City,other,Utah,USA,North America,75.0,2023-07-17,25.0,300.0,225.0,Aerospace,Post-IPO,316.0,2023,40.7596198,-111.886797,7,2023Q3,Major (15-30%)
1281,AgentSync,Denver,other,Colorado,USA,North America,67.0,2023-07-19,24.0,279.0,212.0,Finance,Series B,111.0,2023,39.7392364,-104.984862,7,2023Q3,Major (15-30%)
1282,Inspirato,Denver,other,Colorado,USA,North America,50.0,2023-07-19,6.0,833.0,783.0,Travel,Post-IPO,179.0,2023,39.7392364,-104.984862,7,2023Q3,Moderate (5-15%)
1283,Tilia,San Francisco,San Francisco Bay Area,California,USA,North America,28.0,2023-07-19,32.0,88.0,60.0,Finance,Unknown,32.0,2023,37.7792588,-122.4193286,7,2023Q3,Severe (30%+)
1284,Deep Instict,New York City,other,New York,USA,North America,46.0,2023-07-25,15.0,307.0,261.0,Security,Unknown,322.0,2023,40.7127281,-74.0060152,7,2023Q3,Major (15-30%)
1285,Calendly,Atlanta,other,Georgia,USA,North America,60.0,2023-07-26,10.0,600.0,540.0,Other,Series B,351.0,2023,33.7489924,-84.3902644,7,2023Q3,Moderate (5-15%)
1286,Copia,Nairobi,other,non,Kenya,Africa,350.0,2023-07-26,25.0,1400.0,1050.0,Retail,Series C,103.0,2023,-1.2832533,36.8172449,7,2023Q3,Major (15-30%)
1287,Figure,San Francisco,San Francisco Bay Area,California,USA,North America,90.0,2023-07-26,20.0,450.0,360.0,Crypto,Unknown,1500.0,2023,37.7792588,-122.4193286,7,2023Q3,Major (15-30%)
1288,Milkbasket,Gurugram,other,Haryana,India,Asia,400.0,2023-07-27,67.0,597.0,197.0,Food,Acquired,39.0,2023,28.4646148,77.0299194,7,2023Q3,Severe (30%+)
1289,Point,Palo Alto,San Francisco Bay Area,California,USA,North America,61.0,2023-07-27,28.0,218.0,157.0,Real Estate,Series C,149.0,2023,37.4443293,-122.1598465,7,2023Q3,Major (15-30%)
1290,Verbit,New York City,other,New York,USA,North America,60.0,2023-07-27,6.0,1000.0,940.0,Data,Series E,569.0,2023,40.7127281,-74.0060152,7,2023Q3,Moderate (5-15%)
1291,Wish,San Francisco,San Francisco Bay Area,California,USA,North America,255.0,2023-07-27,34.0,750.0,495.0,Retail,Post-IPO,1600.0,2023,37.7792588,-122.4193286,7,2023Q3,Severe (30%+)
1292,Eroad,Auckland,other,non,New Zealand,Oceana,200.0,2023-07-28,31.0,645.0,445.0,Transportation,Unknown,46.0,2023,-36.852095,174.7631803,7,2023Q3,Severe (30%+)
1293,Kape Technologies,London,other,England,UK,Europe,200.0,2023-07-30,30.0,667.0,467.0,Security,Post-IPO,188.0,2023,51.4893335,-0.144055085,7,2023Q3,Severe (30%+)
1294,Fable,Toronto,other,Ontario,Canada,North America,13.0,2023-07-31,9.0,144.0,131.0,Other,Series A,12.0,2023,43.6534817,-79.3839347,7,2023Q3,Moderate (5-15%)
1295,Archipelago,San Francisco,San Francisco Bay Area,California,USA,North America,40.0,2023-08-01,30.0,133.0,93.0,Real Estate,Series B,57.0,2023,37.7792588,-122.4193286,8,2023Q3,Severe (30%+)
1296,Paper,Montreal,other,Quebec,Canada,North America,106.0,2023-08-01,4.0,2650.0,2544.0,Education,Series D,389.0,2023,45.5031824,-73.5698065,8,2023Q3,Minor (<5%)
1297,Planet,San Francisco,San Francisco Bay Area,California,USA,North America,117.0,2023-08-01,10.0,1170.0,1053.0,Aerospace,Post-IPO,574.0,2023,37.7792588,-122.4193286,8,2023Q3,Moderate (5-15%)
1298,Vesttoo,Tel Aviv,other,non,Israel,Asia,150.0,2023-08-01,75.0,200.0,50.0,Finance,Series C,110.0,2023,32.0852997,34.7818064,8,2023Q3,Severe (30%+)
1299,Augury,New York City,other,New York,USA,North America,70.0,2023-08-02,18.0,389.0,319.0,Manufacturing,Series E,274.0,2023,40.7127281,-74.0060152,8,2023Q3,Major (15-30%)
1300,BetterUp,San Francisco,San Francisco Bay Area,California,USA,North America,100.0,2023-08-02,16.0,625.0,525.0,HR,Series E,567.0,2023,37.7792588,-122.4193286,8,2023Q3,Major (15-30%)
1301,Gupy,Sao Paulo,other,State of São Paulo,Brazil,South America,58.0,2023-08-02,8.0,725.0,667.0,HR,Series B,105.0,2023,-23.5506507,-46.6333824,8,2023Q3,Moderate (5-15%)
1302,Spinny,Gurugram,other,Haryana,India,Asia,300.0,2023-08-02,5.0,6000.0,5700.0,Transportation,Series E,513.0,2023,28.4646148,77.0299194,8,2023Q3,Moderate (5-15%)
1303,Tekion,Bengaluru,other,Karnataka,India,Asia,300.0,2023-08-02,10.0,3000.0,2700.0,Other,Series D,435.0,2023,12.98815675,77.62260004,8,2023Q3,Moderate (5-15%)
1304,Discord,San Francisco,San Francisco Bay Area,California,USA,North America,37.0,2023-08-03,4.0,925.0,888.0,Consumer,Series H,,2023,37.7792588,-122.4193286,8,2023Q3,Minor (<5%)
1305,Top Hat,Toronto,other,Ontario,Canada,North America,42.0,2023-08-04,7.0,600.0,558.0,Education,Series E,234.0,2023,43.6534817,-79.3839347,8,2023Q3,Moderate (5-15%)
1306,23andMe,San Francisco,San Francisco Bay Area,California,USA,North America,71.0,2023-08-08,11.0,645.0,574.0,Healthcare,Post-IPO,1100.0,2023,37.7792588,-122.4193286,8,2023Q3,Moderate (5-15%)
1307,Doximity,San Francisco,San Francisco Bay Area,California,USA,North America,100.0,2023-08-08,10.0,1000.0,900.0,Healthcare,Post-IPO,82.0,2023,37.7792588,-122.4193286,8,2023Q3,Moderate (5-15%)
1308,Rapid7,Boston,other,Massachusetts,USA,North America,470.0,2023-08-08,18.0,2611.0,2141.0,Security,Post-IPO,89.0,2023,42.3554334,-71.060511,8,2023Q3,Major (15-30%)
1309,Thoughtworks,Chicago,other,Illinois,USA,North America,579.0,2023-08-08,5.0,11580.0,11001.0,Other,Post-IPO,748.0,2023,41.8755616,-87.6244212,8,2023Q3,Moderate (5-15%)
1310,Blend,San Francisco,San Francisco Bay Area,California,USA,North America,150.0,2023-08-09,19.0,789.0,639.0,Finance,Post-IPO,665.0,2023,37.7792588,-122.4193286,8,2023Q3,Major (15-30%)
1311,Dealtale,Tel Aviv,other,non,Israel,Asia,70.0,2023-08-09,100.0,70.0,0.0,Sales,Acquired,2.0,2023,32.0852997,34.7818064,8,2023Q3,Severe (30%+)
1312,SecureWorks,Atlanta,other,Georgia,USA,North America,300.0,2023-08-14,15.0,2000.0,1700.0,Security,Post-IPO,83.0,2023,33.7489924,-84.3902644,8,2023Q3,Major (15-30%)
1313,AppFolio,Santa Barbara,other,California,USA,North America,149.0,2023-08-17,9.0,1656.0,1507.0,Real Estate,Post-IPO,30.0,2023,34.4221319,-119.702667,8,2023Q3,Moderate (5-15%)
1314,StreamElements,Tel Aviv,other,non,Israel,Asia,60.0,2023-08-17,35.0,171.0,111.0,Media,Series B,111.0,2023,32.0852997,34.7818064,8,2023Q3,Severe (30%+)
1315,Twiga,Nairobi,other,non,Kenya,Africa,283.0,2023-08-20,33.0,858.0,575.0,Food,Series C,157.0,2023,-1.2832533,36.8172449,8,2023Q3,Severe (30%+)
1316,Getir,London,other,England,UK,Europe,2500.0,2023-08-22,11.0,22727.0,20227.0,Food,Series E,1800.0,2023,51.4893335,-0.144055085,8,2023Q3,Moderate (5-15%)
1317,Atlas,Chicago,other,Illinois,USA,North America,150.0,2023-08-23,30.0,500.0,350.0,HR,Series B,220.0,2023,41.8755616,-87.6244212,8,2023Q3,Severe (30%+)
1318,BlackLine,Los Angeles,other,California,USA,North America,95.0,2023-08-23,5.0,1900.0,1805.0,Finance,Post-IPO,220.0,2023,34.0536909,-118.242766,8,2023Q3,Moderate (5-15%)
1319,Veriff,Tallinn,other,non,Estonia,Europe,101.0,2023-08-23,21.0,481.0,380.0,Security,Series C,192.0,2023,59.4372155,24.7453688,8,2023Q3,Major (15-30%)
1320,Captiv8,San Francisco,San Francisco Bay Area,California,USA,North America,8.0,2023-08-24,3.0,267.0,259.0,Marketing,Unknown,4.0,2023,37.7792588,-122.4193286,8,2023Q3,Minor (<5%)
1321,Zebra Technologies,Chicago,other,Illinois,USA,North America,700.0,2023-08-28,7.0,10000.0,9300.0,Manufacturing,Post-IPO,,2023,41.8755616,-87.6244212,8,2023Q3,Moderate (5-15%)
1322,Huma,London,other,England,UK,Europe,45.0,2023-08-30,10.0,450.0,405.0,Healthcare,Unknown,217.0,2023,51.4893335,-0.144055085,8,2023Q3,Moderate (5-15%)
1323,Kenko Health,Mumbai,other,Maharashtra,India,Asia,50.0,2023-08-30,20.0,250.0,200.0,Healthcare,Series A,14.0,2023,19.0785451,72.878176,8,2023Q3,Major (15-30%)
1324,Omuni,Bengaluru,other,Karnataka,India,Asia,60.0,2023-08-30,35.0,171.0,111.0,Retail,Acquired,10.0,2023,12.98815675,77.62260004,8,2023Q3,Severe (30%+)
1325,Zeplin,San Francisco,San Francisco Bay Area,California,USA,North America,37.0,2023-08-30,35.0,106.0,69.0,Product,Seed,1.0,2023,37.7792588,-122.4193286,8,2023Q3,Severe (30%+)
1326,Nexar,New York City,other,New York,USA,North America,17.0,2023-09-04,14.0,121.0,104.0,Transportation,Series D,149.0,2023,40.7127281,-74.0060152,9,2023Q3,Moderate (5-15%)
1327,Absci,Portland,Cascadia,Oregon,USA,North America,30.0,2023-09-05,15.0,200.0,170.0,Healthcare,Post-IPO,238.0,2023,45.5202471,-122.674194,9,2023Q3,Major (15-30%)
1328,Hodinkee,New York City,other,New York,USA,North America,24.0,2023-09-05,20.0,120.0,96.0,Retail,Seed,40.0,2023,40.7127281,-74.0060152,9,2023Q3,Major (15-30%)
1329,Roku,San Jose,San Francisco Bay Area,California,USA,North America,360.0,2023-09-06,10.0,3600.0,3240.0,Media,Post-IPO,208.0,2023,37.3361663,-121.890591,9,2023Q3,Moderate (5-15%)
1330,Drift,Boston,other,Massachusetts,USA,North America,100.0,2023-09-07,25.0,400.0,300.0,Marketing,Acquired,107.0,2023,42.3554334,-71.060511,9,2023Q3,Major (15-30%)
1331,Chargebee,North Bethesda,San Francisco Bay Area,California,USA,North America,100.0,2023-09-11,10.0,1000.0,900.0,Finance,Series H,468.0,2023,37.773972,-122.431297,9,2023Q3,Moderate (5-15%)
1332,Grabango,Berkeley,San Francisco Bay Area,California,USA,North America,34.0,2023-09-11,40.0,85.0,51.0,Food,Unknown,94.0,2023,37.8708393,-122.272863,9,2023Q3,Severe (30%+)
1333,At-Bay,San Francisco,San Francisco Bay Area,California,USA,North America,27.0,2023-09-12,9.0,300.0,273.0,Security,Unknown,296.0,2023,37.7792588,-122.4193286,9,2023Q3,Moderate (5-15%)
1334,Evolve,Denver,other,Colorado,USA,North America,175.0,2023-09-12,20.0,875.0,700.0,Travel,Series F,224.0,2023,39.7392364,-104.984862,9,2023Q3,Major (15-30%)
1335,Homeday,Berlin,other,Berlin,Germany,Europe,40.0,2023-09-12,20.0,200.0,160.0,Real Estate,Unknown,71.0,2023,52.5170365,13.3888599,9,2023Q3,Major (15-30%)
